"STORES","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41"
"47079","TN","Henry","4","5","25","0.1241734698414803","0.1559770405292511","25.612210666554809","1","-9999","-9999","3.104336746037006E-2","-9999","-9999","21","20","-4.7619047619047672","0.65191072225570679","0.62390816211700439","-4.295459360111364","1","-9999","-9999","3.104336746037006E-2","-9999","-9999","9","0.28075867891311651","31.166666666666671","32","2.6737968921661381","0.96045197740112986","0.99055874347686768","3.1346457004547119","5","4","-20","0.154841906413552","0.1238198429346085","-20.034669035971291"
"47081","TN","Hickman","2","3","50","8.1116154789924622E-2","0.11817071586847309","45.680864896163627","-9999","-9999","-9999","-9999","-9999","-9999","16","14","-12.5","0.64892923831939697","0.55146336555480957","-15.01949165012282","-9999","-9999","-9999","-9999","-9999","-9999","7","0.27573168277740479","20.166666666666671","19","-5.7851238250732422","0.81107893607893611","0.76012164354324341","-6.2826552391052246","3","3","0","0.12370623891798301","0.1200192049145699","-2.9804753872257379"
"47083","TN","Houston","2","-9999","-9999","0.24660912156105039","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","5","5","0","0.61652278900146484","0.60299080610275269","-2.1948877057130218","-9999","-9999","-9999","-9999","-9999","-9999","4","0.48239266872406011","7.8333333333333339","9","14.89361667633057","0.95377247453224578","1.0905125141143801","14.336756706237789","2","3","50","0.24289531212047599","0.36350417137146002","49.654667353630117"
"47085","TN","Humphreys","3","3","0","0.16323865950107569","0.16137708723545069","-1.1403991378725611","1","-9999","-9999","5.4412886500358582E-2","-9999","-9999","14","16","14.285714285714279","0.76178038120269775","0.86067777872085571","12.98240279724963","-9999","-9999","-9999","-9999","-9999","-9999","4","0.2151694446802139","16","18","12.5","0.86561350357065558","0.94577550888061523","9.2607154846191406","5","3","-40","0.27448397013614401","0.15762925148010251","-42.572511100769027"
"47087","TN","Jackson","2","-9999","-9999","0.17210222780704501","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","6","6","0","0.51630669832229614","0.50573164224624634","-2.0482120627938309","-9999","-9999","-9999","-9999","-9999","-9999","4","0.33715441823005682","8.5","11","29.411764144897461","0.7279266935000428","0.937766432762146","28.827043533325199","2","1","-50","0.17352073572791901","8.5251495242118835E-2","-50.869563291966777"
"47089","TN","Jefferson","4","5","25","7.5197868049144745E-2","9.040447324514389E-2","20.22212276824262","1","-9999","-9999","1.879946701228619E-2","-9999","-9999","29","25","-13.79310344827587","0.54518449306488037","0.45202234387397772","-17.088187645831631","1","-9999","-9999","1.879946701228619E-2","-9999","-9999","15","0.27121341228485107","47.416666666666671","51","7.5571179389953613","0.8812851584764454","0.9269862174987793","5.1857290267944336","5","6","20","9.4605589298215706E-2","0.1090572029352188","15.275644646585031"
"47091","TN","Johnson","4","3","-25","0.22494657337665561","0.16807664930820471","-25.281524948249221","-9999","-9999","-9999","-9999","-9999","-9999","8","7","-12.5","0.44989314675331121","0.39217883348464971","-12.828449085113061","-9999","-9999","-9999","-9999","-9999","-9999","5","0.28012773394584661","19.25","19","-1.298701286315918","1.0881239048103559","1.0566121339797969","-2.895972728729248","3","4","33.333333333333329","0.167382692629582","0.22244466841220861","32.895859731733893"
"47093","TN","Knox","71","64","-9.8591549295774623","0.15556187927722931","0.13456431031227109","-13.49788846889545","11","14","27.27272727272727","2.410113625228405E-2","2.9435943812131882E-2","22.135087341959881","225","193","-14.22222222222222","0.4929777979850769","0.40579551458358759","-17.68482957200608","24","24","0","5.2584297955036163E-2","5.0461620092391968E-2","-4.0367142763021331","69","0.14507715404033661","376.91666666666657","395","4.7977004051208496","0.81608423909121075","0.82051324844360352","0.54271471500396729","47","41","-12.76595744680851","0.10487232352442399","8.5167199373245239E-2","-18.78963246827422"
"47095","TN","Lake","2","-9999","-9999","0.26567479968070978","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","2","3","50","0.26567479968070978","0.42930737137794489","61.591303312881053","-9999","-9999","-9999","-9999","-9999","-9999","3","0.42930737137794489","8","8","0","1.071237279057311","1.1597564220428469","8.2632617950439453","3","1","-66.666666666666657","0.39251602773779898","0.14496955275535581","-63.066590276360479"
"47097","TN","Lauderdale","4","3","-25","0.15798412263393399","0.1178735643625259","-25.388980615696749","1","-9999","-9999","3.9496030658483512E-2","-9999","-9999","20","16","-20","0.7899206280708313","0.62865900993347168","-20.414914158046209","-9999","-9999","-9999","-9999","-9999","-9999","7","0.27503830194473272","25.083333333333329","21","-16.279069900512699","0.99245601540449979","0.8342934250831604","-15.936483383178709","4","3","-25","0.14672976046366601","0.1191847771406174","-18.772594759240729"
"47099","TN","Lawrence","8","7","-12.5","0.18567085266113281","0.15754410624504089","-15.14871398120088","1","-9999","-9999","2.3208856582641602E-2","-9999","-9999","32","46","43.75","0.74268341064453125","1.035289883613586","39.398547049155063","3","4","33.333333333333329","6.9626569747924805E-2","9.002520889043808E-2","29.297205386340689","17","0.38260713219642639","46.583333333333329","61","30.948122024536129","1.0734476295818349","1.3745859861373899","28.05338096618652","7","5","-28.571428571428569","0.165070980521624","0.11267098039388659","-31.7439200773834"
"47101","TN","Lewis","4","3","-25","0.33630400896072388","0.2426595538854599","-27.84517953403299","1","-9999","-9999","8.4076002240180969E-2","-9999","-9999","12","10","-16.666666666666661","1.008912086486816","0.80886518955230713","-19.827981011814678","-9999","-9999","-9999","-9999","-9999","-9999","4","0.32354605197906489","15.33333333333333","18","17.391304016113281","1.2740617642985741","1.424388647079468","11.799026489257811","3","2","-33.333333333333329","0.25195263290501402","0.15826541185379031","-37.184458035230683"
"47103","TN","Lincoln","4","3","-25","0.11899095773696899","8.6855821311473846E-2","-27.006368413749779","1","-9999","-9999","2.9747739434242249E-2","-9999","-9999","25","31","24","0.74369347095489502","0.8975101113319397","20.682800963620899","1","-9999","-9999","2.9747739434242249E-2","-9999","-9999","9","0.26056745648384089","30.5","37","21.31147575378418","0.90367692809101974","1.0462321043014531","15.775015830993651","5","4","-20","0.148889285926985","0.1131061762571335","-24.03336777865902"
"47105","TN","Loudon","8","8","0","0.15556031465530401","0.14569295942783361","-6.3431057267625324","1","-9999","-9999","1.9445039331912991E-2","-9999","-9999","33","27","-18.18181818181818","0.64168626070022583","0.49171370267868042","-23.371633024819829","1","-9999","-9999","1.9445039331912991E-2","-9999","-9999","11","0.20032781362533569","45.833333333333343","54","17.818181991577148","0.87884133558316713","0.9728502631187439","10.696916580200201","6","5","-16.666666666666661","0.118490431897624","9.0078726410865784E-2","-23.978058845549651"
"47107","TN","McMinn","6","7","16.666666666666671","0.1138584762811661","0.1291322261095047","13.41467963317997","1","-9999","-9999","1.8976412713527679E-2","-9999","-9999","42","38","-9.5238095238095237","0.79700928926467896","0.7010035514831543","-12.04574891091916","1","-9999","-9999","1.8976412713527679E-2","-9999","-9999","14","0.2582644522190094","61.916666666666657","67","8.2099599838256836","1.1709564965233781","1.251587867736816","6.8859410285949707","5","8","60","9.5046192449530498E-2","0.14944332838058469","57.232314655780748"
"47109","TN","McNairy","4","-9999","-9999","0.15476880967617029","-9999","-9999","1","-9999","-9999","3.8692202419042587E-2","-9999","-9999","20","15","-25","0.77384406328201294","0.583748459815979","-24.565104584482309","1","-9999","-9999","3.8692202419042587E-2","-9999","-9999","9","0.35024905204772949","28.75","30","4.3478260040283203","1.105599138594062","1.158524870872498","4.7870635986328134","3","3","0","0.115132210154661","0.1158524826169014","0.62560465161993006"
"47111","TN","Macon","5","-9999","-9999","0.2140044569969177","-9999","-9999","1","-9999","-9999","4.2800888419151313E-2","-9999","-9999","12","10","-16.666666666666661","0.51361066102981567","0.40278729796409612","-21.577309716179389","-9999","-9999","-9999","-9999","-9999","-9999","5","0.20139364898204801","22.25","25","12.359550476074221","0.92404169608372433","0.98561006784439087","6.6629428863525391","4","4","0","0.17448961786773701","0.15769761800765991","-9.6234951198101761"
"47113","TN","Madison","15","11","-26.666666666666671","0.15379095077514651","0.1118340790271759","-27.281755874774831","3","4","33.333333333333329","3.0758189037442211E-2","4.0666937828063958E-2","32.214994122572527","67","72","7.4626865671641784","0.68693292140960693","0.73200488090515137","6.5613334418527236","5","5","0","5.1263649016618729E-2","5.0833672285079963E-2","-0.83875560906595537","33","0.33550223708152771","108.0833333333333","109","0.84811103343963623","1.1069235207166239","1.1049835681915281","-0.17525623738765719","12","11","-8.3333333333333321","0.12228925485080699","0.1115121021866798","-8.8128369718789195"
"47115","TN","Marion","4","3","-25","0.14096915721893311","0.10372009128332139","-26.423557230864201","1","-9999","-9999","3.5242289304733283E-2","-9999","-9999","27","28","3.7037037037036979","0.95154184103012085","0.96805423498153687","1.7353303070246411","1","-9999","-9999","3.5242289304733283E-2","-9999","-9999","11","0.38030701875686651","33","47","42.424243927001953","1.160949868073879","1.629003167152405","40.316410064697273","8","6","-25","0.28205761026689702","0.207957848906517","-26.271144143305719"
"47117","TN","Marshall","4","3","-25","0.12470383197069169","8.567512035369873E-2","-31.297122951414689","1","-9999","-9999","3.117595799267292E-2","-9999","-9999","22","25","13.636363636363649","0.68587106466293335","0.71395933628082275","4.0952699516042754","-9999","-9999","-9999","-9999","-9999","-9999","12","0.34270048141479492","31.916666666666661","31","-2.8720626831054692","0.96919822254613186","0.89680910110473633","-7.4689698219299316","6","4","-33.333333333333329","0.19147917663954001","0.1157172992825508","-39.566640449687704"
"47119","TN","Maury","15","11","-26.666666666666671","0.1671886742115021","0.11045285314321519","-33.935206039443329","3","3","0","3.3437732607126243E-2","3.01235057413578E-2","-9.9116375643906736","54","55","1.8518518518518601","0.60187917947769165","0.55226427316665649","-8.2433332141661371","4","5","25","4.4583644717931747E-2","5.0205845385789871E-2","12.610455478524059","28","0.28115272521972662","92.916666666666686","87","-6.3677129745483398","1.0081775405169831","0.85292446613311768","-15.399378776550289","14","15","7.1428571428571423","0.163232945072114","0.14705593883991239","-9.9103806679802364"
"47121","TN","Meigs","4","3","-25","0.33405712246894842","0.23938716948032379","-28.339450537362641","-9999","-9999","-9999","-9999","-9999","-9999","10","8","-20","0.83514279127120972","0.63836580514907837","-23.562076830311611","-9999","-9999","-9999","-9999","-9999","-9999","5","0.39897862076759338","16.666666666666661","15","-10","1.3810628659816591","1.1683152914047239","-15.40462684631348","3","1","-66.666666666666657","0.25415113520840399","7.7887684106826782E-2","-69.353792560100558"
"47123","TN","Monroe","12","13","8.333333333333325","0.26140943169593811","0.2755579948425293","5.4124149441739711","2","-9999","-9999","4.3568238615989692E-2","-9999","-9999","29","35","20.68965517241379","0.63173943758010864","0.74188691377639771","17.435586516208531","-9999","-9999","-9999","-9999","-9999","-9999","13","0.2755579948425293","58.916666666666671","62","5.2333803176879883","1.274149365628604","1.333648800849915","4.6697378158569336","9","8","-11.111111111111111","0.19788048018996501","0.1720837205648422","-13.03653579188707"
"47125","TN","Montgomery","22","22","0","0.11292301118373869","0.10268329828977581","-9.0678709207476551","4","5","25","2.0531456917524341E-2","2.333711460232735E-2","13.665166072108009","70","81","15.71428571428573","0.35930049419403082","0.37806123495101929","5.2214625529730876","7","5","-28.571428571428569","3.5930048674345023E-2","2.333711460232735E-2","-35.048474846652098","40","0.1866969168186188","118.8333333333333","149","25.38569450378418","0.59362646658207696","0.67025035619735718","12.9077615737915","17","18","5.8823529411764701","8.96109304250194E-2","8.0969840288162231E-2","-9.6428974633708009"
"47127","TN","Moore","1","-9999","-9999","0.15905837714672089","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","3","-9999","-9999","0.47717511653900152","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","0","0","4.9166666666666661","4","-18.64406776428223","0.7701545530492897","0.60994207859039307","-20.802639007568359","1","1","0","0.15837820715869499","0.15248551964759829","-3.720642894506474"
"47129","TN","Morgan","5","4","-20","0.2297688573598862","0.1866455078125","-18.768143795850541","-9999","-9999","-9999","-9999","-9999","-9999","12","15","25","0.55144524574279785","0.699920654296875","26.924778062793958","-9999","-9999","-9999","-9999","-9999","-9999","5","0.233306884765625","22.416666666666671","22","-1.858736038208008","1.036081838910458","1.04146945476532","0.51999908685684204","6","2","-66.666666666666657","0.276650682405017","9.4679035246372223E-2","-65.776684726278035"
"47131","TN","Obion","3","4","33.333333333333329","9.8129004240036011E-2","0.1327536404132843","35.284813538464157","1","-9999","-9999","3.2709669321775443E-2","-9999","-9999","18","22","22.222222222222229","0.58877402544021606","0.73014503717422485","24.011081607804989","2","-9999","-9999","6.5419338643550873E-2","-9999","-9999","10","0.33188411593437189","27.5","35","27.27272796630859","0.90505183478690143","1.141180276870728","26.090045928955082","5","6","20","0.16181229773462799","0.19563090801239011","20.89990115165698"
"47133","TN","Overton","5","8","60.000000000000007","0.2277800589799881","0.35451564192771912","55.639454794796372","-9999","-9999","-9999","-9999","-9999","-9999","16","16","0","0.72889620065689087","0.70903128385543823","-2.7253423441568341","1","-9999","-9999","4.5556012541055679E-2","-9999","-9999","7","0.31020119786262512","24.833333333333329","26","4.6979866027832031","1.128172511963172","1.1516654491424561","2.0823886394500728","3","3","0","0.13580805794477099","0.13288447260856631","-2.1527333358920742"
"47135","TN","Perry","2","-9999","-9999","0.25354969501495361","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","9","8","-11.11111111111112","1.140973687171936","0.98777627944946289","-13.42690102715642","-9999","-9999","-9999","-9999","-9999","-9999","4","0.49388813972473139","7.25","9","24.137931823730469","0.90909090909090917","1.067362427711487","17.409866333007809","3","2","-33.333333333333329","0.38017995184387299","0.2371916472911835","-37.610690374175739"
"47137","TN","Pickett","2","-9999","-9999","0.3926958441734314","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","5","4","-20","0.98173964023590088","0.79035764932632446","-19.494169641921509","-9999","-9999","-9999","-9999","-9999","-9999","0","0","5.75","7","21.739130020141602","1.1334516065444511","1.388337969779968","22.487627029418949","1","1","0","0.19623233908948201","0.1983339935541153","1.071003115177122"
"47139","TN","Polk","2","3","50","0.11913981288671489","0.17820018529891971","49.572322619276562","-9999","-9999","-9999","-9999","-9999","-9999","13","13","0","0.77440875768661499","0.77220076322555542","-0.28512002726511781","-9999","-9999","-9999","-9999","-9999","-9999","7","0.41580042243003851","19","21","10.526315689086911","1.1338545085635849","1.1918274164199829","5.1129055023193359","4","3","-25","0.23956399353177199","0.17026107013225561","-28.92877280004317"
"47141","TN","Putnam","17","14","-17.64705882352942","0.22373130917549131","0.1729911416769028","-22.67906431405574","3","3","0","3.9481997489929199E-2","3.7069529294967651E-2","-6.1102992460726044","51","45","-11.76470588235294","0.67119395732879639","0.55604296922683716","-17.156141953398201","5","3","-40","6.5803326666355133E-2","3.7069529294967651E-2","-43.666177421511577","20","0.2471302002668381","91.583333333333329","90","-1.7288444042205811","1.179073220554282","1.1227965354919429","-4.7729592323303223","11","12","9.0909090909090917","0.14735037239457799","0.14970619976520541","1.598792953382506"
"47143","TN","Rhea","6","5","-16.666666666666661","0.18444512784481051","0.14950811862945559","-18.941681801836712","1","-9999","-9999","3.0740855261683461E-2","-9999","-9999","26","22","-15.38461538461539","0.79926222562789917","0.65783572196960449","-17.69463126412489","-9999","-9999","-9999","-9999","-9999","-9999","10","0.29901623725891108","36.5","42","15.0684928894043","1.1165152488452481","1.2715327739715581","13.884049415588381","6","5","-16.666666666666661","0.184837189242476","0.15137295424938199","-18.10470886851369"
"47145","TN","Roane","6","6","0","0.1132331863045692","0.1114392355084419","-1.584297726376815","1","-9999","-9999","1.8872197717428211E-2","-9999","-9999","45","28","-37.777777777777779","0.84924888610839844","0.52004975080490112","-38.763563978519983","-9999","-9999","-9999","-9999","-9999","-9999","9","0.16715885698795321","52.000000000000007","50","-3.846153736114502","0.9804660984991328","0.92976552248001099","-5.1710686683654794","7","6","-14.285714285714279","0.132117849121416","0.11157186329364779","-15.551256673037811"
"47147","TN","Robertson","9","9","0","0.1296101659536362","0.1245243847370148","-3.9239061065940439","2","-9999","-9999","2.8802258893847469E-2","-9999","-9999","33","47","42.424242424242429","0.47523725032806402","0.65029400587081909","36.835655332554552","1","-9999","-9999","1.4401129446923729E-2","-9999","-9999","18","0.24904876947402951","60.500000000000007","64","5.7851238250732422","0.86210581814554632","0.87315988540649414","1.2822170257568359","10","7","-30","0.14726456078344699","9.5501862466335297E-2","-35.149460292234807"
"47149","TN","Rutherford","33","31","-6.0606060606060552","0.1072389557957649","9.1375075280666351E-2","-14.79302031372919","7","9","28.57142857142858","2.274765633046627E-2","2.6528248563408852E-2","16.61969997269204","107","141","31.77570093457944","0.34771418571472168","0.415609210729599","19.526101552434529","9","12","33.333333333333329","2.9246987774968151E-2","3.5370998084545142E-2","20.93894371856781","52","0.15327432751655579","213.50000000000011","244","14.285714149475099","0.6731681785361826","0.70986568927764893","5.4514622688293457","32","32","0","0.110234972734068","9.3097135424613953E-2","-15.546642671012901"
"47151","TN","Scott","4","4","0","0.1826567351818085","0.18107740581035611","-0.86464338141176711","1","-9999","-9999","4.5664183795452118E-2","-9999","-9999","14","13","-7.1428571428571397","0.63929861783981323","0.58850157260894775","-7.9457461369943916","-9999","-9999","-9999","-9999","-9999","-9999","6","0.27161610126495361","24.083333333333329","22","-8.6505193710327148","1.0952445919929661","1.003787040710449","-8.3504228591918945","5","5","0","0.226973534885832","0.22813341021537781","0.51101787269129451"
"47153","TN","Sequatchie","-9999","-9999","-9999","-9999","-9999","-9999","1","-9999","-9999","6.7805804312229156E-2","-9999","-9999","7","7","0","0.47464063763618469","0.46125462651252752","-2.8202412651227138","-9999","-9999","-9999","-9999","-9999","-9999","6","0.39536109566688538","19.083333333333329","22","15.28384304046631","1.2950144770177341","1.369436621665955","5.7468194961547852","1","2","100","6.7980965329707696E-2","0.1244942396879196","83.131026580929728"
"47155","TN","Sevier","24","24","0","0.24841377139091489","0.24182821810245511","-2.6510419497220439","1","-9999","-9999","1.035057380795479E-2","-9999","-9999","84","80","-4.7619047619047672","0.86944818496704102","0.80609405040740967","-7.2867061723790876","18","23","27.777777777777771","0.18631033599376681","0.23175205290317541","24.390335977349569","35","0.35266616940498352","114.8333333333333","126","9.724238395690918","1.1761131253542001","1.2797725200653081","8.8137264251708984","12","12","0","0.126934427790177","0.1218830943107605","-3.9794826095299909"
"47157","TN","Shelby","163","149","-8.5889570552147187","0.17401218414306641","0.15918514132499689","-8.5206923245553909","14","18","28.57142857142858","1.4945832081139089E-2","1.9230419769883159E-2","28.6674416351232","484","581","20.04132231404958","0.51669877767562866","0.62071520090103149","20.130959800857479","53","45","-15.09433962264151","5.6580651551485062E-2","4.8076048493385308E-2","-15.03093871296455","171","0.18268899619579321","876.4166666666664","940","7.254920482635498","0.93538222686607697","1.014636635780334","8.4729433059692383","85","75","-11.76470588235294","9.0716016179468298E-2","8.0955050885677338E-2","-10.75991396544611"
"47159","TN","Smith","2","5","150","0.1023436710238457","0.24648755788803101","140.84299050656529","1","-9999","-9999","5.1171835511922843E-2","-9999","-9999","15","15","0","0.76757752895355225","0.73946267366409302","-3.6628033298197971","1","-9999","-9999","5.1171835511922843E-2","-9999","-9999","6","0.29578506946563721","16.333333333333329","18","10.204081535339361","0.83180552726285051","0.89847260713577271","8.0147438049316406","3","2","-33.333333333333329","0.15644555694618301","9.9830292165279388E-2","-36.188477247953529"
"47161","TN","Stewart","1","-9999","-9999","7.5809262692928314E-2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","8","10","25","0.60647410154342651","0.72155278921127319","18.97503741297129","-9999","-9999","-9999","-9999","-9999","-9999","6","0.43293166160583502","12.91666666666667","13","0.64516127109527588","0.96717833520529128","0.94724571704864502","-2.0609040260314941","2","1","-50","0.15086369465188201","7.286505401134491E-2","-51.701398948580021"
"47163","TN","Sullivan","19","16","-15.789473684210529","0.12150512635707859","0.1007842272520065","-17.05351842043072","3","4","33.333333333333329","1.91850196570158E-2","2.5196056813001629E-2","31.331931180939112","76","75","-1.3157894736842151","0.48602050542831421","0.47242605686187739","-2.7970936235409249","6","5","-16.666666666666661","3.8370039314031601E-2","3.1495071947574622E-2","-17.917540584700081","36","0.22676451504230499","138.75","147","5.9459457397460938","0.88286946894208385","0.92614758014678955","4.9019827842712402","19","16","-15.789473684210529","0.121294144684763","0.10080517828464509","-16.891966593579308"
"47165","TN","Sumner","20","17","-15","0.11143675446510309","8.6929395794868469E-2","-21.992168371979329","2","4","100","1.114367507398129E-2","2.0453976467251781E-2","83.547854109714393","70","92","31.428571428571431","0.39002862572669977","0.47044146060943598","20.617162325691179","4","7","75","2.228735014796257E-2","3.5794459283351898E-2","60.604374435352511","35","0.17897228896617889","129.16666666666671","138","6.838709831237793","0.70373296285197995","0.70105922222137451","-0.3799368143081665","19","17","-10.52631578947368","0.109962612711678","8.6362369358539581E-2","-21.462061305344079"
"47167","TN","Tipton","9","6","-33.333333333333343","0.14695796370506289","9.6902355551719666E-2","-34.061174291855487","1","-9999","-9999","1.6328662633895871E-2","-9999","-9999","22","24","9.0909090909090828","0.35923060774803162","0.38760942220687872","7.8998876617863978","1","-9999","-9999","1.6328662633895871E-2","-9999","-9999","15","0.24225588142871859","45.083333333333329","51","13.12384510040283","0.73466305989201397","0.83447867631912231","13.58658409118652","6","6","0","9.7469053575489795E-2","9.8173961043357849E-2","0.72321156511702811"
"47169","TN","Trousdale","3","-9999","-9999","0.30135610699653631","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","6","5","-16.666666666666661","0.60271221399307251","0.43649062514305109","-27.578931534965019","-9999","-9999","-9999","-9999","-9999","-9999","0","0","9","11","22.222221374511719","0.89259149062778931","0.94860297441482544","6.2751531600952148","2","2","0","0.25094102885821801","0.17247326672077179","-31.26940321177236"
"47171","TN","Unicoi","2","3","50","0.11276499927043911","0.16896648705005651","49.839478688623792","1","-9999","-9999","5.6382499635219567E-2","-9999","-9999","7","7","0","0.39467748999595642","0.394255131483078","-0.1070135803495575","-9999","-9999","-9999","-9999","-9999","-9999","3","0.16896648705005651","16","20","25","0.90095163015935575","1.1207621097564699","24.397588729858398","3","5","66.666666666666657","0.16717748676511601","0.28019052743911738","67.600633829831693"
"47173","TN","Union","1","-9999","-9999","5.2023723721504211E-2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","11","10","-9.0909090909090935","0.57226097583770752","0.49536830186843872","-13.436644680638761","-9999","-9999","-9999","-9999","-9999","-9999","6","0.29722097516059881","16.416666666666661","17","3.5532994270324711","0.84439186640606234","0.85599195957183838","1.3737807273864751","2","1","-50","0.104816309417745","5.0352469086647027E-2","-51.961226867884207"
"47175","TN","Van Buren","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","1","-9999","-9999","0.17479461431503299","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","0","0","5","7","40","0.87077673284569834","1.1323196887969971","30.035593032836911","2","1","-50","0.354547066123028","0.1617599427700043","-54.375608141720321"
"47177","TN","Warren","6","3","-50","0.14842668175697329","7.2106719017028809E-2","-51.419301325422808","1","-9999","-9999","2.4737779051065441E-2","-9999","-9999","28","30","7.1428571428571397","0.69265782833099365","0.72106719017028809","4.1015001458582612","1","-9999","-9999","2.4737779051065441E-2","-9999","-9999","16","0.38456916809082031","41.5","51","22.89156532287598","1.020885095077612","1.238976716995239","21.362993240356449","5","5","0","0.124691388812689","0.1214683055877686","-2.5848482847216898"
"47179","TN","Washington","20","20","0","0.15693782269954679","0.15341305732727051","-2.2459629626851441","3","4","33.333333333333329","2.3540673777461048E-2","3.0682612210512161E-2","30.338717152136649","58","56","-3.4482758620689609","0.45511969923973078","0.42955654859542852","-5.6167972265329658","6","4","-33.333333333333343","4.7081347554922097E-2","3.0682612210512161E-2","-34.830641423931667","28","0.21477827429771421","111.75","121","8.27740478515625","0.87437209520679782","0.90784955024719238","3.828742504119873","15","17","13.33333333333333","0.119006061375393","0.1275491118431091","7.1786683543520597"
"47181","TN","Wayne","5","3","-40","0.29843619465827942","0.18155410885810849","-39.164849268368819","-9999","-9999","-9999","-9999","-9999","-9999","14","13","-7.1428571428571397","0.83562135696411133","0.78673446178436279","-5.8503644949141957","-9999","-9999","-9999","-9999","-9999","-9999","7","0.42362624406814581","14","17","21.428571701049801","0.84423807513718874","1.0413476228713989","23.347625732421879","6","3","-50","0.35625222657641598","0.1837672293186188","-48.416538730263689"
"47183","TN","Weakley","6","4","-33.333333333333343","0.17861928045749659","0.1199975982308388","-32.819347427954277","1","-9999","-9999","2.9769878834486011E-2","-9999","-9999","15","23","53.333333333333343","0.44654819369316101","0.68998622894287109","54.515512253305623","1","-9999","-9999","2.9769878834486011E-2","-9999","-9999","12","0.35999280214309692","34.583333333333343","39","12.771084785461429","1.0373858875523689","1.1837552785873411","14.109444618225099","5","6","20","0.146955090524336","0.18211619555950159","23.926428754329478"
"47185","TN","White","5","4","-20","0.18887168169021609","0.14436784386634829","-23.56300183574486","1","-9999","-9999","3.7774335592985153E-2","-9999","-9999","22","18","-18.18181818181818","0.83103537559509277","0.64965534210205078","-21.825789709993789","1","-9999","-9999","3.7774335592985153E-2","-9999","-9999","8","0.28873568773269648","27.583333333333329","24","-12.99093627929688","1.0310370176553409","0.87527352571487427","-15.10745906829834","4","3","-25","0.15167026883555201","0.1094091907143593","-27.863785332255301"
"47187","TN","Williamson","28","24","-14.28571428571429","0.1277926117181778","9.7820237278938293E-2","-23.453918060097131","4","6","50","1.8256086856126789E-2","2.445505931973457E-2","33.955647299779358","61","66","8.196721311475418","0.27840533852577209","0.26900565624237061","-3.3762579170267482","16","19","18.75","7.3024347424507141E-2","7.7441021800041199E-2","6.0482216292313096","15","6.1137650161981583E-2","100","105","5","0.44197527590306601","0.42186126112937927","-4.5509366989135742","19","18","-5.2631578947368416","9.2392229327238701E-2","7.2319075465202332E-2","-21.726019610307731"
"47189","TN","Wilson","18","15","-16.666666666666661","0.13569645583629611","0.1012624055147171","-25.375791953711861","2","3","50","1.5077385120093821E-2","2.025248110294342E-2","34.323564342418258","59","64","8.4745762711864394","0.44478285312652588","0.43205294013023382","-2.8620512024709051","6","3","-50","4.5232154428958893E-2","2.025248110294342E-2","-55.22547763062726","27","0.18227232992649081","88.083333333333343","105","19.20529747009277","0.64557345489902918","0.70424425601959229","9.0881681442260742","13","11","-15.38461538461539","0.103490001273723","7.3777966201305389E-2","-28.71005382812934"
"48001","TX","Anderson","3","4","33.333333333333329","5.2087854593992233E-2","6.9198168814182281E-2","32.848951744239322","1","-9999","-9999","1.7362618818879131E-2","-9999","-9999","31","34","9.6774193548387011","0.53824114799499512","0.5881844162940979","9.2789762516572125","1","-9999","-9999","1.7362618818879131E-2","-9999","-9999","15","0.25949311256408691","37.333333333333329","38","1.785714268684387","0.6465654099051511","0.65430378913879395","1.1968439817428591","5","4","-20","8.6547116250086598E-2","6.8874083459377289E-2","-20.420129007697149"
"48003","TX","Andrews","1","-9999","-9999","5.6258790194988251E-2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","7","4","-42.857142857142861","0.39381152391433721","0.21187563240528109","-46.198722094438061","-9999","-9999","-9999","-9999","-9999","-9999","5","0.26484453678131098","9.8333333333333339","16","62.711864471435547","0.55486589173531953","0.8713647723197937","57.040607452392578","1","1","0","5.8088875980249803E-2","5.4460298269987113E-2","-6.2465965282172302"
